,location,total_sqft,bath,price,bhk
6710,Thigalarapalya,1297.0,2.0,103.0,2
6711,Thigalarapalya,2072.0,4.0,157.0,3
6712,Thigalarapalya,4190.0,4.0,380.0,4
6713,Thigalarapalya,3122.0,6.0,250.0,4
6714,Thigalarapalya,1418.0,2.0,104.0,2
6715,Thigalarapalya,1297.0,2.0,112.0,2
6716,Thigalarapalya,3122.0,6.0,230.0,4
6717,Thigalarapalya,1418.0,2.0,106.0,2
6718,Thigalarapalya,1418.0,2.0,105.0,2
6719,Thigalarapalya,1200.0,2.0,65.0,2
6720,Thigalarapalya,1830.0,4.0,150.0,3
6721,Thigalarapalya,1207.0,2.0,62.0,2
6722,Thigalarapalya,1245.0,2.0,100.0,2
6723,Thigalarapalya,1418.0,2.0,104.0,2
6724,Thigalarapalya,3362.0,5.0,249.0,4
6725,Thigalarapalya,1297.0,2.0,98.0,2
6726,Thigalarapalya,2072.0,4.0,159.0,3
6727,Thigalarapalya,1418.0,2.0,103.0,2
6728,Thigalarapalya,2072.0,4.0,153.0,3
6729,Thigalarapalya,3122.0,6.0,235.0,4
6730,Thigalarapalya,2072.0,4.0,152.0,3
6731,Thigalarapalya,2072.0,4.0,150.0,3
6732,Thigalarapalya,1830.0,3.0,133.0,3
6733,Thigalarapalya,1830.0,4.0,150.0,3
6734,Thigalarapalya,2072.0,4.0,155.0,3
6735,Thigalarapalya,3122.0,6.0,235.0,4
6736,Thigalarapalya,1245.0,2.0,100.0,2
6737,Thigalarapalya,3122.0,6.0,245.0,4
6738,Thigalarapalya,1830.0,4.0,135.0,3
6739,Thigalarapalya,2215.0,4.0,162.0,3
6740,Thubarahalli,1200.0,2.0,78.0,2
6741,Thubarahalli,1128.0,2.0,75.0,2
6742,Thubarahalli,1200.0,2.0,47.0,2
6743,Thubarahalli,1626.0,2.0,120.0,3
6744,Thubarahalli,1200.0,2.0,80.0,2
6745,Thubarahalli,1085.0,2.0,70.0,2
6746,Thubarahalli,1330.0,2.0,75.0,2
6747,Thubarahalli,975.0,2.0,50.0,2
6748,Thubarahalli,1200.0,2.0,79.55,2
6749,Thubarahalli,975.0,2.0,55.0,2
6750,Thubarahalli,2625.0,3.0,175.0,3
6751,Thubarahalli,3800.0,4.0,239.0,4
6752,Thubarahalli,1185.0,2.0,65.0,2
6753,Thubarahalli,1216.0,2.0,80.0,2
6754,Thubarahalli,1584.0,3.0,101.0,3
6755,Thubarahalli,1200.0,2.0,79.0,2
6756,Thyagaraja Nagar,1040.0,2.0,68.0,2
6757,Thyagaraja Nagar,660.0,1.0,95.0,1
6758,Thyagaraja Nagar,1675.0,1.0,241.0,1
6759,Thyagaraja Nagar,3000.0,6.0,180.0,7
6760,Thyagaraja Nagar,1270.0,2.0,95.25,3
6761,Thyagaraja Nagar,800.0,1.0,100.0,1
6762,Thyagaraja Nagar,2000.0,4.0,145.0,5
6763,Tindlu,1357.0,2.0,65.0,3
6764,Tindlu,1500.0,3.0,87.0,3
6765,Tindlu,1500.0,2.0,87.0,3
6766,Tindlu,7500.0,7.0,400.0,7
6767,Tindlu,1100.0,2.0,55.0,2
6768,Tindlu,1370.07,3.0,65.0,3
6769,Tindlu,1165.0,2.0,59.8,2
6770,Tindlu,1350.0,2.0,100.0,2
6771,Tindlu,1050.0,2.0,55.0,2
6772,Tindlu,1180.0,2.0,52.0,2
6773,Tumkur Road,1500.0,3.0,100.0,3
6774,Tumkur Road,1459.0,2.0,95.0,3
6775,Tumkur Road,1250.0,2.0,33.0,2
6776,Tumkur Road,700.0,1.0,30.09,1
6777,Tumkur Road,1240.0,2.0,79.0,3
6778,Tumkur Road,1354.0,3.0,90.0,3
6779,Tumkur Road,1137.5,2.0,48.905,2
6780,Tumkur Road,1441.0,2.0,95.0,3
6781,Tumkur Road,1586.0,3.0,100.0,3
6782,Tumkur Road,1354.0,3.0,85.86,3
6783,Tumkur Road,992.0,2.0,60.0,2
6784,Tumkur Road,1027.0,2.0,60.0,2
6785,Tumkur Road,1027.0,2.0,68.62,2
6786,Tumkur Road,1035.0,2.0,39.0,2
6787,Tumkur Road,1500.0,3.0,95.0,3
6788,Tumkur Road,728.5,1.0,31.315,1
6789,Tumkur Road,708.0,2.0,32.0,2
6790,Tumkur Road,4800.0,5.0,150.0,5
6791,Tumkur Road,1066.0,2.0,52.5,2
6792,Tumkur Road,1779.0,3.0,112.0,3
6793,Tumkur Road,1240.0,2.0,84.0,3
6794,Tumkur Road,1027.0,2.0,67.0,2
6795,Tumkur Road,1246.0,2.0,82.0,2
6796,Tumkur Road,1240.0,2.0,83.0,3
6797,Tumkur Road,1098.0,2.0,72.0,2
6798,Tumkur Road,1459.0,2.0,110.0,3
6799,Tumkur Road,1239.0,2.0,82.0,2
6800,Tumkur Road,992.0,2.0,70.0,2
6801,Tumkur Road,1416.0,3.0,94.0,3
6802,Ulsoor,7200.0,5.0,1584.0,4
6803,Ulsoor,1685.0,4.0,185.0,3
6804,Ulsoor,1500.0,2.0,125.0,3
6805,Ulsoor,1180.0,2.0,100.0,2
6806,Ulsoor,2135.0,3.0,170.0,3
6807,Ulsoor,1340.0,3.0,90.0,3
6808,Ulsoor,1020.0,3.0,110.0,3
6809,Ulsoor,1200.0,2.0,60.0,2
6810,Ulsoor,1255.0,2.0,120.0,2
6811,Ulsoor,1160.0,2.0,130.0,2
6812,Ulsoor,840.0,1.0,150.0,1
6813,Ulsoor,2700.0,3.0,450.0,3
6814,Ulsoor,2135.0,3.0,215.0,3
6815,Ulsoor,2000.0,3.0,185.0,3
6816,Ulsoor,1275.0,2.0,120.0,2
6817,Uttarahalli,1175.0,2.0,47.0,2
6818,Uttarahalli,1134.0,2.0,45.36,2
6819,Uttarahalli,1330.0,2.0,58.0,3
6820,Uttarahalli,1125.0,2.0,47.0,2
6821,Uttarahalli,1165.0,1.0,42.09,2
6822,Uttarahalli,1345.0,2.0,57.0,3
6823,Uttarahalli,1101.0,2.0,45.0,2
6824,Uttarahalli,1330.0,2.0,57.0,3
6825,Uttarahalli,850.0,2.0,37.93,2
6826,Uttarahalli,1000.0,2.0,35.0,2
6827,Uttarahalli,1320.0,2.0,55.44,3
6828,Uttarahalli,1440.0,2.0,62.0,3
6829,Uttarahalli,1390.0,2.0,61.16,3
6830,Uttarahalli,1123.0,2.0,60.0,2
6831,Uttarahalli,1090.0,2.0,45.0,2
6832,Uttarahalli,1050.0,2.0,42.0,2
6833,Uttarahalli,1235.0,2.0,90.0,2
6834,Uttarahalli,661.0,1.0,36.0,1
6835,Uttarahalli,1137.0,2.0,63.0,2
6836,Uttarahalli,1260.0,2.0,55.0,2
6837,Uttarahalli,1020.0,2.0,45.0,2
6838,Uttarahalli,1315.0,2.0,74.0,3
6839,Uttarahalli,1300.0,2.0,55.0,3
6840,Uttarahalli,1215.0,2.0,52.85,3
6841,Uttarahalli,1325.0,2.0,53.0,2
6842,Uttarahalli,1045.0,2.0,45.0,2
6843,Uttarahalli,1300.0,2.0,60.0,3
6844,Uttarahalli,850.0,2.0,35.0,2
6845,Uttarahalli,1150.0,2.0,46.0,2
6846,Uttarahalli,1627.86,3.0,88.0,3
6847,Uttarahalli,1290.0,2.0,56.12,3
6848,Uttarahalli,1050.0,2.0,42.0,2
6849,Uttarahalli,1200.0,4.0,155.0,4
6850,Uttarahalli,1180.0,2.0,41.3,2
6851,Uttarahalli,1328.0,2.0,56.0,3
6852,Uttarahalli,1345.0,2.0,67.0,2
6853,Uttarahalli,1360.0,2.0,61.2,3
6854,Uttarahalli,1150.0,2.0,45.99,2
6855,Uttarahalli,1040.0,2.0,36.4,2
6856,Uttarahalli,1284.0,2.0,53.36,2
6857,Uttarahalli,1123.0,2.0,48.0,2
6858,Uttarahalli,1280.0,2.0,75.0,2
6859,Uttarahalli,1155.0,2.0,40.42,2
6860,Uttarahalli,1215.0,2.0,52.85,3
6861,Uttarahalli,1160.0,2.0,40.58,2
6862,Uttarahalli,938.0,2.0,35.0,2
6863,Uttarahalli,1280.0,2.0,60.0,3
6864,Uttarahalli,1037.0,2.0,36.0,2
6865,Uttarahalli,1150.0,2.0,70.0,2
6866,Uttarahalli,1175.0,2.0,47.0,2
6867,Uttarahalli,1190.0,2.0,53.55,2
6868,Uttarahalli,1000.0,2.0,52.0,2
6869,Uttarahalli,3600.0,6.0,120.0,6
6870,Uttarahalli,1125.0,2.0,48.0,2
6871,Uttarahalli,1330.0,2.0,57.0,3
6872,Uttarahalli,1155.0,2.0,40.6,2
6873,Uttarahalli,1560.0,3.0,74.0,3
6874,Uttarahalli,1143.0,2.0,45.0,2
6875,Uttarahalli,1075.0,2.0,46.76,2
6876,Uttarahalli,1075.0,2.0,46.76,2
6877,Uttarahalli,1345.0,2.0,57.0,3
6878,Uttarahalli,1085.0,2.0,43.0,2
6879,Uttarahalli,1065.0,2.0,42.59,2
6880,Uttarahalli,1125.0,2.0,48.0,2
6881,Uttarahalli,1345.0,2.0,57.0,3
6882,Uttarahalli,1320.0,2.0,55.44,3
6883,Uttarahalli,1160.0,2.0,40.6,2
6884,Uttarahalli,1160.0,2.0,45.0,2
6885,Uttarahalli,1250.0,2.0,55.0,3
6886,Uttarahalli,1788.0,3.0,98.34,3
6887,Uttarahalli,1200.0,4.0,179.0,4
6888,Uttarahalli,1425.0,2.0,64.0,3
6889,Uttarahalli,1163.0,2.0,68.0,2
6890,Uttarahalli,1099.0,2.0,65.0,2
6891,Uttarahalli,1650.0,2.0,130.0,3
6892,Uttarahalli,1125.0,1.0,45.0,2
6893,Uttarahalli,1100.0,1.0,45.0,2
6894,Uttarahalli,1125.0,2.0,47.0,2
6895,Uttarahalli,1279.0,2.0,48.0,2
6896,Uttarahalli,1685.0,3.0,85.0,3
6897,Uttarahalli,1290.0,2.0,56.12,3
6898,Uttarahalli,1329.0,2.0,56.0,3
6899,Uttarahalli,1310.0,2.0,85.0,3
6900,Uttarahalli,1689.28,3.0,91.2,3
6901,Uttarahalli,1390.0,2.0,62.55,3
6902,Uttarahalli,1180.0,2.0,41.3,2
6903,Uttarahalli,1050.0,2.0,42.0,2
6904,Uttarahalli,1000.0,2.0,39.5,2
6905,Uttarahalli,1380.0,2.0,42.0,2
6906,Uttarahalli,1089.0,2.0,43.55,2
6907,Uttarahalli,1737.0,2.0,95.0,3
6908,Uttarahalli,3600.0,6.0,303.0,6
6909,Uttarahalli,1345.0,2.0,57.0,3
6910,Uttarahalli,1286.0,2.0,63.0,2
6911,Uttarahalli,993.0,2.0,39.71,2
6912,Uttarahalli,1700.0,3.0,88.0,3
6913,Uttarahalli,1025.0,2.0,35.88,2
6914,Uttarahalli,1390.0,2.0,62.55,3
6915,Uttarahalli,1125.0,2.0,47.0,2
6916,Uttarahalli,980.0,2.0,45.0,2
6917,Uttarahalli,1125.0,2.0,47.65,2
6918,Uttarahalli,1200.0,2.0,55.0,2
6919,Uttarahalli,900.0,2.0,35.0,2
6920,Uttarahalli,1330.0,2.0,56.0,3
6921,Uttarahalli,1270.0,2.0,55.25,3
6922,Uttarahalli,1008.0,2.0,45.0,2
6923,Uttarahalli,1002.0,2.0,40.08,2
6924,Uttarahalli,1002.0,2.0,40.08,2
6925,Uttarahalli,1213.0,2.0,48.0,2
6926,Uttarahalli,1175.0,2.0,47.0,2
6927,Uttarahalli,1390.0,2.0,60.47,3
6928,Uttarahalli,1265.0,2.0,65.0,3
6929,Uttarahalli,1300.0,2.0,55.0,2
6930,Uttarahalli,1150.0,2.0,49.0,2
6931,Uttarahalli,1075.0,2.0,40.0,2
6932,Uttarahalli,1125.0,2.0,47.0,2
6933,Uttarahalli,1270.0,2.0,55.25,3
6934,Uttarahalli,882.0,2.0,30.0,2
6935,Uttarahalli,1175.0,2.0,47.0,2
6936,Uttarahalli,1200.0,2.0,44.0,2
6937,Uttarahalli,1460.0,3.0,76.0,3
6938,Uttarahalli,1065.0,2.0,42.6,2
6939,Uttarahalli,1500.0,3.0,68.0,3
6940,Uttarahalli,1107.0,2.0,45.0,2
6941,Uttarahalli,1155.0,2.0,40.43,2
6942,Uttarahalli,1330.0,2.0,56.0,3
6943,Uttarahalli,1025.0,2.0,35.88,2
6944,Uttarahalli,1120.0,2.0,50.0,2
6945,Varthur,1112.0,2.0,40.0,2
6946,Varthur,1210.0,2.0,64.15,2
6947,Varthur,1111.0,2.0,41.88,2
6948,Varthur,1360.0,2.0,85.0,3
6949,Varthur,1140.0,2.0,39.9,2
6950,Varthur,986.0,2.0,31.0,2
6951,Varthur,1055.0,2.0,45.35,2
6952,Varthur,1070.0,2.0,46.0,2
6953,Varthur,1155.0,2.0,39.0,2
6954,Varthur,1091.0,2.0,33.82,2
6955,Varthur,2145.0,3.0,175.0,3
6956,Varthur,1097.0,2.0,33.82,2
6957,Varthur,1200.0,3.0,67.75,3
6958,Varthur,1280.0,2.0,65.0,2
6959,Varthur,1000.0,1.0,65.0,2
6960,Varthur,1160.0,2.0,44.0,2
6961,Varthur,986.0,2.0,30.0,2
6962,Varthur,1740.0,4.0,175.0,4
6963,Varthur,1760.0,2.0,85.0,2
6964,Varthur,1120.0,2.0,44.24,2
6965,Varthur,1155.0,2.0,60.0,2
6966,Varthur,1402.0,2.0,95.0,2
6967,Varthur,2145.0,3.0,165.0,3
6968,Varthur,1012.0,2.0,66.5,2
6969,Varthur,1155.0,2.0,39.0,2
6970,Varthur,1125.0,2.0,40.0,2
6971,Varthur,1200.0,3.0,68.38,3
6972,Varthur,1395.0,2.0,79.0,3
6973,Varthur,1100.0,2.0,72.0,2
6974,Varthur,1180.0,2.0,55.0,2
6975,Varthur,1560.0,3.0,90.0,3
6976,Varthur,1665.0,3.0,71.58,3
6977,Varthur,1385.0,2.0,80.0,2
6978,Varthur,1024.0,2.0,42.0,2
6979,Varthur,1085.0,2.0,45.0,2
6980,Varthur,1000.0,1.0,70.0,1
6981,Varthur,965.0,2.0,34.0,2
6982,Varthur,977.0,2.0,36.0,2
6983,Varthur,1320.0,2.0,110.0,4
6984,Varthur,1035.0,2.0,60.0,2
6985,Varthur,674.0,1.0,19.9,2
6986,Varthur,1210.0,2.0,54.0,2
6987,Varthur,1535.0,3.0,65.99,3
6988,Varthur,2145.0,3.0,170.0,3
6989,Varthur,1250.0,3.0,71.0,3
6990,Varthur,1105.0,2.0,38.0,2
6991,Varthur,1615.0,3.0,69.43,3
6992,Varthur,1091.0,2.0,32.0,2
6993,Varthur,1045.0,2.0,40.65,2
6994,Varthur,1738.0,2.0,57.35,2
6995,Varthur,1200.0,2.0,98.0,3
6996,Varthur,1112.0,2.0,40.0,2
6997,Varthur,1210.0,2.0,60.0,2
6998,Varthur,1090.0,2.0,48.0,2
6999,Varthur,1083.0,2.0,28.0,2
7000,Varthur,1450.0,3.0,71.0,3
7001,Varthur,1091.0,2.0,34.9,2
7002,Varthur,2160.0,3.0,170.0,3
7003,Varthur,1600.0,4.0,112.0,4
7004,Varthur,1140.0,2.0,55.5,2
7005,Varthur,1250.0,2.0,47.0,2
7006,Varthur,4500.0,5.0,300.0,4
7007,Varthur,1012.0,2.0,59.0,2
7008,Varthur Road,1247.0,2.0,58.0,3
7009,Varthur Road,850.0,2.0,25.4,2
7010,Varthur Road,1300.0,3.0,75.0,4
7011,Varthur Road,552.5,1.0,13.26,1
7012,Varthur Road,1083.0,2.0,61.75,2
7013,Varthur Road,1033.0,2.0,32.0,2
7014,Varthur Road,1140.0,2.0,49.11,2
7015,Varthur Road,1050.0,2.0,42.7,2
7016,Varthur Road,1277.0,2.0,59.0,2
7017,Varthur Road,900.0,2.0,27.0,2
7018,Varthur Road,2760.0,4.0,155.0,4
7019,Varthur Road,1255.0,2.0,52.76,2
7020,Varthur Road,1655.0,3.0,115.0,3
7021,Varthur Road,805.5,2.0,19.33,2
7022,Vasanthapura,1037.0,2.0,36.28,2
7023,Vasanthapura,940.0,2.0,40.0,2
7024,Vasanthapura,995.0,2.0,34.82,2
7025,Vasanthapura,1050.0,2.0,47.0,2
7026,Vasanthapura,1037.0,2.0,36.28,2
7027,Vasanthapura,1022.0,2.0,40.0,2
7028,Vasanthapura,978.0,2.0,34.22,2
7029,Vasanthapura,1135.0,2.0,39.73,2
7030,Vasanthapura,1400.0,3.0,60.0,3
7031,Vasanthapura,995.0,2.0,34.82,2
7032,Vasanthapura,1500.0,2.0,65.0,2
7033,Vidyaranyapura,1200.0,2.0,52.0,2
7034,Vidyaranyapura,1050.0,2.0,50.0,2
7035,Vidyaranyapura,1000.0,2.0,35.0,2
7036,Vidyaranyapura,1200.0,4.0,90.0,4
7037,Vidyaranyapura,1100.0,2.0,54.0,2
7038,Vidyaranyapura,1440.0,2.0,95.0,2
7039,Vidyaranyapura,1100.0,2.0,54.0,2
7040,Vidyaranyapura,1175.0,2.0,35.0,2
7041,Vidyaranyapura,1200.0,2.0,65.0,3
7042,Vidyaranyapura,2640.0,6.0,225.0,5
7043,Vidyaranyapura,1100.0,2.0,41.0,2
7044,Vidyaranyapura,1100.0,2.0,72.0,3
7045,Vidyaranyapura,1200.0,2.0,42.0,2
7046,Vidyaranyapura,1062.0,2.0,38.0,2
7047,Vidyaranyapura,1060.0,2.0,55.0,2
7048,Vidyaranyapura,1440.0,2.0,70.0,3
7049,Vidyaranyapura,1188.0,2.0,50.0,2
7050,Vidyaranyapura,3150.0,7.0,375.0,7
7051,Vidyaranyapura,2400.0,5.0,135.0,4
7052,Vidyaranyapura,1100.0,2.0,75.0,3
7053,Vidyaranyapura,1200.0,2.0,60.5,2
7054,Vidyaranyapura,1120.0,2.0,70.0,2
7055,Vidyaranyapura,1200.0,4.0,175.0,4
7056,Vidyaranyapura,4700.0,10.0,130.0,9
7057,Vidyaranyapura,945.0,2.0,40.0,2
7058,Vidyaranyapura,1100.0,2.0,54.0,2
7059,Vidyaranyapura,1200.0,2.0,55.0,2
7060,Vijayanagar,1046.0,2.0,75.0,2
7061,Vijayanagar,492.0,1.0,40.0,1
7062,Vijayanagar,1380.0,2.0,225.0,2
7063,Vijayanagar,1450.0,3.0,100.0,3
7064,Vijayanagar,2100.0,6.0,252.0,4
7065,Vijayanagar,864.0,2.0,45.0,2
7066,Vijayanagar,920.0,2.0,60.0,2
7067,Vijayanagar,1352.0,2.0,68.0,2
7068,Vijayanagar,2400.0,6.0,125.0,5
7069,Vijayanagar,2400.0,2.0,230.0,1
7070,Vijayanagar,1760.0,3.0,140.0,3
7071,Vijayanagar,1527.0,3.0,115.0,3
7072,Vijayanagar,1178.0,2.0,82.0,2
7073,Vijayanagar,1180.0,2.0,86.0,2
7074,Vijayanagar,1580.0,2.0,134.0,3
7075,Vijayanagar,1806.0,6.0,370.0,6
7076,Vijayanagar,989.0,2.0,60.0,2
7077,Vijayanagar,1019.0,2.0,58.0,2
7078,Vijayanagar,1200.0,2.0,62.0,2
7079,Vijayanagar,1046.0,2.0,49.06,2
7080,Vijayanagar,1180.0,2.0,65.0,2
7081,Vijayanagar,1000.0,3.0,140.0,3
7082,Vijayanagar,1500.0,4.0,360.0,4
7083,Vijayanagar,606.0,1.0,34.78,1
7084,Vijayanagar,606.0,1.0,40.0,1
7085,Vishveshwarya Layout,2000.0,4.0,75.0,4
7086,Vishveshwarya Layout,2000.0,3.0,90.0,4
7087,Vishveshwarya Layout,4000.0,6.0,230.0,6
7088,Vishveshwarya Layout,7000.0,4.0,210.0,4
7089,Vishveshwarya Layout,2100.0,6.0,92.0,6
7090,Vishveshwarya Layout,750.0,1.0,30.0,1
7091,Vishveshwarya Layout,4000.0,7.0,225.0,7
7092,Vishwapriya Layout,910.0,2.0,36.0,2
7093,Vishwapriya Layout,1250.0,3.0,38.0,3
7094,Vishwapriya Layout,770.0,2.0,30.0,2
7095,Vishwapriya Layout,2800.0,5.0,130.0,5
7096,Vishwapriya Layout,890.0,2.0,37.0,2
7097,Vishwapriya Layout,1235.0,2.0,60.0,2
7098,Vishwapriya Layout,820.0,2.0,30.0,2
7099,Vittasandra,1238.0,2.0,67.0,2
7100,Vittasandra,1934.0,2.0,90.0,2
7101,Vittasandra,1246.0,2.0,68.0,2
7102,Vittasandra,1246.0,2.0,65.4,2
7103,Vittasandra,1246.0,2.0,67.0,2
7104,Vittasandra,1246.0,2.0,65.0,2
7105,Vittasandra,1404.0,2.0,68.8,2
7106,Vittasandra,1404.0,2.0,72.0,2
7107,Vittasandra,1246.0,2.0,64.5,2
7108,Vittasandra,1246.0,2.0,62.3,2
7109,Vittasandra,1246.0,2.0,64.5,2
7110,Vittasandra,1404.0,2.0,69.3,2
7111,Vittasandra,1246.0,2.0,69.0,2
7112,Vittasandra,1246.0,2.0,67.4,2
7113,Vittasandra,1238.0,2.0,67.32,2
7114,Vittasandra,2105.0,2.0,70.2,2
7115,Vittasandra,1246.0,2.0,67.3,2
7116,Vittasandra,1259.0,2.0,67.4,2
7117,Vittasandra,1246.0,2.0,67.4,2
7118,Vittasandra,1404.0,2.0,75.0,2
7119,Vittasandra,1246.0,2.0,67.5,2
7120,Vittasandra,1404.0,2.0,71.0,2
7121,Vittasandra,1404.0,2.0,70.0,2
7122,Vittasandra,1246.0,2.0,67.4,2
7123,Vittasandra,1246.0,2.0,67.3,2
7124,Vittasandra,1246.0,2.0,65.0,2
7125,Vittasandra,1246.0,2.0,63.0,2
7126,Vittasandra,1246.0,2.0,67.0,2
7127,Vittasandra,1246.0,2.0,67.5,2
7128,Vittasandra,1404.0,2.0,75.0,2
7129,Vittasandra,1246.0,2.0,67.4,2
7130,Vittasandra,1238.0,2.0,67.0,2
7131,Vittasandra,1404.0,2.0,67.5,2
7132,Vittasandra,1404.0,2.0,70.0,2
7133,Vittasandra,1259.0,2.0,67.48,2
7134,Whitefield,2700.0,5.0,175.0,3
7135,Whitefield,2173.0,3.0,128.0,3
7136,Whitefield,1362.0,2.0,85.0,2
7137,Whitefield,3000.0,3.0,400.0,3
7138,Whitefield,709.0,1.0,34.735,1
7139,Whitefield,1626.0,3.0,85.0,3
7140,Whitefield,3000.0,4.0,330.0,4
7141,Whitefield,1216.0,2.0,82.0,2
7142,Whitefield,1585.0,3.0,84.0,3
7143,Whitefield,1200.0,3.0,68.5,3
7144,Whitefield,1255.0,2.0,77.0,2
7145,Whitefield,1216.0,2.0,73.0,2
7146,Whitefield,2956.0,5.0,234.0,4
7147,Whitefield,3453.0,4.0,247.0,4
7148,Whitefield,1275.0,2.0,65.0,3
7149,Whitefield,1500.0,3.0,78.57,3
7150,Whitefield,2990.0,3.0,198.0,4
7151,Whitefield,1216.0,2.0,75.0,2
7152,Whitefield,905.0,1.0,62.0,1
7153,Whitefield,1250.0,2.0,85.0,2
7154,Whitefield,1216.0,2.0,75.0,2
7155,Whitefield,2268.0,3.0,163.0,4
7156,Whitefield,1495.0,3.0,88.0,2
7157,Whitefield,1270.0,2.0,105.0,2
7158,Whitefield,1012.0,2.0,58.0,2
7159,Whitefield,1344.0,3.0,130.0,4
7160,Whitefield,3262.0,4.0,260.0,4
7161,Whitefield,1280.0,2.0,85.0,2
7162,Whitefield,1216.0,2.0,69.06,2
7163,Whitefield,1564.0,3.0,103.0,3
7164,Whitefield,4003.0,6.0,525.0,4
7165,Whitefield,1338.0,2.0,103.0,2
7166,Whitefield,1216.0,2.0,73.0,2
7167,Whitefield,1660.0,3.0,110.0,3
7168,Whitefield,1697.0,3.0,94.79,3
7169,Whitefield,1355.0,2.0,78.0,2
7170,Whitefield,1277.0,2.0,77.0,2
7171,Whitefield,1356.0,2.0,94.84,2
7172,Whitefield,1216.0,2.0,69.0,2
7173,Whitefield,1173.0,2.0,78.2,2
7174,Whitefield,3425.0,5.0,250.0,4
7175,Whitefield,1820.0,3.0,140.0,3
7176,Whitefield,4100.0,4.0,550.0,4
7177,Whitefield,1132.0,2.0,79.28,2
7178,Whitefield,1405.0,2.0,78.0,3
7179,Whitefield,1640.0,4.0,91.0,3
7180,Whitefield,1745.0,3.0,100.0,3
7181,Whitefield,1405.0,2.0,84.5,2
7182,Whitefield,2500.0,3.0,313.0,3
7183,Whitefield,4827.0,4.0,400.0,4
7184,Whitefield,1320.0,2.0,95.0,2
7185,Whitefield,1700.0,3.0,140.0,3
7186,Whitefield,1160.0,2.0,67.0,2
7187,Whitefield,3445.0,5.0,270.0,4
7188,Whitefield,2094.0,2.0,113.19,3
7189,Whitefield,2025.0,4.0,115.0,3
7190,Whitefield,624.0,1.0,35.0,1
7191,Whitefield,1216.0,2.0,83.0,2
7192,Whitefield,1635.0,2.0,85.0,3
7193,Whitefield,2500.0,3.0,280.0,3
7194,Whitefield,3596.0,3.0,200.0,3
7195,Whitefield,1150.0,2.0,70.0,2
7196,Whitefield,1216.0,2.0,75.0,2
7197,Whitefield,1655.0,3.0,113.0,3
7198,Whitefield,5000.0,5.0,550.0,4
7199,Whitefield,1575.0,4.0,250.0,4
7200,Whitefield,3000.0,4.0,306.0,4
7201,Whitefield,1200.0,3.0,61.96,3
7202,Whitefield,3758.0,3.0,300.0,3
7203,Whitefield,1267.0,2.0,90.33,2
7204,Whitefield,1836.0,3.0,125.0,3
7205,Whitefield,1270.0,2.0,65.0,3
7206,Whitefield,1870.0,3.0,138.0,3
7207,Whitefield,2297.0,5.0,269.0,5
7208,Whitefield,2400.0,4.0,147.0,4
7209,Whitefield,4400.0,5.0,525.0,4
7210,Whitefield,1150.0,2.0,90.0,2
7211,Whitefield,1920.0,5.0,250.0,4
7212,Whitefield,3252.0,4.0,280.0,4
7213,Whitefield,1862.0,3.0,125.0,3
7214,Whitefield,2247.0,3.0,145.0,3
7215,Whitefield,1216.0,2.0,72.0,2
7216,Whitefield,1100.0,2.0,65.0,2
7217,Whitefield,2403.0,5.0,360.0,4
7218,Whitefield,3940.0,5.0,265.0,4
7219,Whitefield,750.0,2.0,52.7,2
7220,Whitefield,1655.0,3.0,113.0,3
7221,Whitefield,530.0,1.0,29.44,1
7222,Whitefield,905.0,1.0,50.0,1
7223,Whitefield,4007.0,4.0,530.0,4
7224,Whitefield,1600.0,3.0,82.0,3
7225,Whitefield,1216.0,2.0,79.0,2
7226,Whitefield,4144.0,4.0,315.0,4
7227,Whitefield,1230.0,4.0,80.0,4
7228,Whitefield,7200.0,5.0,900.0,5
7229,Whitefield,630.5,1.0,32.15,1
7230,Whitefield,1224.0,2.0,75.0,2
7231,Whitefield,905.0,1.0,52.0,1
7232,Whitefield,2321.0,4.0,157.0,3
7233,Whitefield,2280.0,4.0,125.0,3
7234,Whitefield,1320.0,2.0,79.5,2
7235,Whitefield,1340.0,2.0,77.0,2
7236,Whitefield,1396.0,3.0,74.0,3
7237,Whitefield,825.0,1.0,44.9,1
7238,Whitefield,2140.0,3.0,139.0,3
7239,Whitefield,3250.0,5.0,900.0,5
7240,Whitefield,1314.0,2.0,84.0,2
7241,Whitefield,2928.0,4.0,198.0,4
7242,Whitefield,1190.0,2.0,70.0,2
7243,Whitefield,3480.0,4.0,284.0,3
7244,Whitefield,665.0,2.0,28.585,1
7245,Whitefield,3450.0,4.0,208.0,3
7246,Whitefield,750.0,1.0,51.0,1
7247,Whitefield,1639.5,3.0,92.63,3
7248,Whitefield,1195.0,2.0,70.0,2
7249,Whitefield,4097.0,3.0,400.0,3
7250,Whitefield,3200.0,4.0,224.0,4
7251,Whitefield,1200.0,3.0,67.75,3
7252,Whitefield,1173.0,2.0,77.0,2
7253,Whitefield,4200.0,4.0,420.0,4
7254,Whitefield,1270.0,2.0,110.0,2
7255,Whitefield,1216.0,2.0,84.03,2
7256,Whitefield,2321.0,4.0,128.0,3
7257,Whitefield,1200.0,3.0,68.4,3
7258,Whitefield,2882.0,5.0,200.0,4
7259,Whitefield,1585.0,3.0,88.0,3
7260,Whitefield,5400.0,5.0,475.0,4
7261,Whitefield,1280.0,2.0,75.0,2
7262,Whitefield,1180.0,2.0,77.0,2
7263,Whitefield,1600.0,4.0,300.0,4
